Country,Date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Italy,2023-03-26,96485567,34362186,12174566,1508524,0
Italy,2023-03-27,96486293,34362481,12174566,1508524,0
Italy,2023-03-28,96487272,34362757,12174566,1508524,0
Italy,2023-03-29,96488324,34363047,12174566,1508524,0
Italy,2023-03-30,96489309,34363251,12174566,1508524,0
Italy,2023-03-31,96489920,34363531,12174566,1508524,0
Italy,2023-04-01,96490079,34363567,12174566,1508524,0
Italy,2023-04-02,96490085,34363613,12174566,1508524,0
Italy,2023-04-03,96490571,34363660,12174566,1508524,0
Italy,2023-04-04,96491247,34363822,12174566,1508524,0
Italy,2023-04-05,96491837,34363933,12174566,1508524,0
Italy,2023-04-06,96492262,34364031,12174566,1508524,0
Italy,2023-04-07,96492532,34364171,12174566,1508524,0
Italy,2023-04-08,96492605,34364196,12174566,1508524,0
Italy,2023-04-09,96492606,34364245,12174566,1508524,0
Italy,2023-04-10,96492607,34364294,12174566,1508524,0
Italy,2023-04-11,96493043,34364344,12174566,1508524,0
Italy,2023-04-12,96493650,34364493,12174566,1508524,0
Italy,2023-04-13,96494163,34364633,12174566,1508524,0
Italy,2023-04-14,96494615,34364830,12174566,1508524,0
Italy,2023-04-15,96494832,34364870,12174566,1508524,0
Italy,2023-04-16,96494848,34364928,12174566,1508524,0
Italy,2023-04-17,96495338,34364986,12174566,1508524,0
Italy,2023-04-18,96496151,34365082,12174566,1508524,0
Italy,2023-04-19,96496773,34365195,12174566,1508524,0
Italy,2023-04-20,96497411,34365289,12174566,1508524,0
Italy,2023-04-21,96497891,34365402,12174566,1508524,0
Italy,2023-04-22,96498029,34365460,12174566,1508524,0
Italy,2023-04-23,96498036,34365462,12174566,1508524,0
Italy,2023-04-24,96498251,34365545,12174566,1508524,0
Italy,2023-04-25,96498253,34365612,12174566,1508524,0
Italy,2023-04-26,96498733,34365679,12174566,1508524,0
Italy,2023-04-27,96499247,34365774,12174566,1508524,0
Italy,2023-04-28,96499788,34365926,12174566,1508524,0
Italy,2023-04-29,96499908,34365953,12174566,1508524,0
Italy,2023-04-30,96499915,34365969,12174566,1508524,0
Italy,2023-05-01,96499922,34365986,12174566,1508524,0
Italy,2023-05-02,96500266,34366003,12174566,1508524,0
Italy,2023-05-03,96500592,34366069,12174566,1508524,0
Italy,2023-05-04,96500995,34366145,12174566,1508524,0
Italy,2023-05-05,96501370,34366249,12174566,1508524,0
Italy,2023-05-06,96501451,34366264,12174566,1508524,0
Italy,2023-05-07,96501454,34366266,12174566,1508524,0
Italy,2023-05-08,96501754,34366332,12174566,1508524,0
Italy,2023-05-09,96502089,34366416,12174566,1508524,0
Italy,2023-05-10,96502447,34366516,12174566,1508524,0
Italy,2023-05-11,96502878,34366596,12174566,1508524,0
Italy,2023-05-12,96503119,34366660,12174566,1508524,0
Italy,2023-05-13,96503201,34366673,12174566,1508524,0
Italy,2023-05-14,96503212,34366724,12174566,1508524,0
Italy,2023-05-15,96503535,34366775,12174566,1508524,0
Italy,2023-05-16,96503840,34366845,12174566,1508524,0
Italy,2023-05-17,96504221,34366907,12174566,1508524,0
Italy,2023-05-18,96504551,34366955,12174566,1508524,0
Italy,2023-05-19,96504809,34367023,12174566,1508524,0
Italy,2023-05-20,96504904,34367036,12174566,1508524,0
Italy,2023-05-21,96504908,34367075,12174566,1508524,0
Italy,2023-05-22,96505153,34367114,12174566,1508524,0
Italy,2023-05-23,96505431,34367158,12174566,1508524,0
Italy,2023-05-24,96505684,34367234,12174566,1508524,0
Italy,2023-05-25,96506007,34367286,12174566,1508524,0
Italy,2023-05-26,96506310,34367334,12174566,1508524,0
Italy,2023-05-27,96506421,34367351,12174566,1508524,0
Italy,2023-05-28,96506425,34367384,12174566,1508524,0
Italy,2023-05-29,96506592,34367418,12174566,1508524,0
Italy,2023-05-30,96506866,34367491,12174566,1508524,0
Italy,2023-05-31,96507173,34367553,12174566,1508524,0
Italy,2023-06-01,96507347,34367587,12174566,1508524,0
Italy,2023-06-02,96507355,34367591,12174566,1508524,0
Italy,2023-06-03,96507394,34367596,12174566,1508524,0
Italy,2023-06-04,96507395,34367597,12174566,1508524,0
Italy,2023-06-05,96507560,34367639,12174566,1508524,0
Italy,2023-06-06,96507722,34367685,12174566,1508524,0
Italy,2023-06-07,96507897,34367719,12174566,1508524,0
Italy,2023-06-08,96508054,34367761,12174566,1508524,0
Italy,2023-06-09,96508212,34367799,12174566,1508524,0
Italy,2023-06-10,96508267,34367804,12174566,1508524,0
Italy,2023-06-11,96508268,34367822,12174566,1508524,0
Italy,2023-06-12,96508419,34367841,12174566,1508524,0
Italy,2023-06-13,96508545,34367854,12174566,1508524,0
Italy,2023-06-14,96508664,34367890,12174566,1508524,0
Italy,2023-06-15,96508799,34367922,12174566,1508524,0
Italy,2023-06-16,96508924,34367947,12174566,1508524,0
Italy,2023-06-17,96509005,34367954,12174566,1508524,0
Italy,2023-06-18,96509072,34367963,12174566,1508524,0
Italy,2023-06-19,96509139,34367973,12174566,1508524,0
Italy,2023-06-20,96509274,34368012,12174566,1508524,0
Italy,2023-06-21,96509373,34368024,12174566,1508524,0
Italy,2023-06-22,96509481,34368059,12174566,1508524,0
Italy,2023-06-23,96509591,34368080,12174566,1508524,0
Italy,2023-06-24,96509620,34368081,12174566,1508524,0
Italy,2023-06-25,96509623,34368094,12174566,1508524,0
Italy,2023-06-26,96509698,34368108,12174566,1508524,0
Italy,2023-06-27,96509800,34368150,12174566,1508524,0
Italy,2023-06-28,96509942,34368153,12174566,1508524,0
Italy,2023-06-29,96510056,34368198,12174566,1508524,0
Italy,2023-06-30,96510142,34368201,12174566,1508524,0
Italy,2023-07-01,96510148,34368205,12174566,1508524,0
Italy,2023-07-02,96510172,34368207,12174566,1508524,0
Italy,2023-07-03,96510196,34368210,12174566,1508524,0
Italy,2023-07-04,96510225,34368238,12174566,1508524,0
Italy,2023-07-05,96510278,34368242,12174566,1508524,0
Italy,2023-07-06,96510303,34368246,12174566,1508524,0
Italy,2023-07-07,96510324,34368256,12174566,1508524,0
Italy,2023-07-08,96510342,34368258,12174566,1508524,0
Italy,2023-07-09,96510356,34368260,12174566,1508524,0
Italy,2023-07-10,96510370,34368262,12174566,1508524,0
Italy,2023-07-11,96510414,34368274,12174566,1508524,0
Italy,2023-07-12,96510483,34368286,12174566,1508524,0
Italy,2023-07-13,96510551,34368310,12174566,1508524,0
Italy,2023-07-14,96510598,34368314,12174566,1508524,0
Italy,2023-07-15,96510607,34368315,12174566,1508524,0
Italy,2023-07-16,96510621,34368316,12174566,1508524,0
Italy,2023-07-17,96510636,34368318,12174566,1508524,0
Italy,2023-07-18,96510691,34368323,12174566,1508524,0
Italy,2023-07-19,96510742,34368325,12174566,1508524,0
Italy,2023-07-20,96510770,34368330,12174566,1508524,0
Italy,2023-07-21,96510814,34368336,12174566,1508524,0
Italy,2023-07-22,96510826,34368339,12174566,1508524,0
Italy,2023-07-23,96510846,34368341,12174566,1508524,0
Italy,2023-07-24,96510866,34368343,12174566,1508524,0
Italy,2023-07-25,96510923,34368344,12174566,1508524,0
Italy,2023-07-26,96510964,34368345,12174566,1508524,0
Italy,2023-07-27,96510996,34368345,12174566,1508524,0
Italy,2023-07-28,96511032,34368346,12174566,1508524,0
Italy,2023-07-29,96511052,34368347,12174566,1508524,0
Italy,2023-07-30,96511064,34368348,12174566,1508524,0
Italy,2023-07-31,96511077,34368349,12174566,1508524,0
Italy,2023-08-01,96511101,34368350,12174566,1508524,0
Italy,2023-08-02,96511114,34368351,12174566,1508524,0
Italy,2023-08-03,96511135,34368352,12174566,1508524,0
Italy,2023-08-04,96511158,34368357,12174566,1508524,0
Italy,2023-08-05,96511162,34368357,12174566,1508524,0
Italy,2023-08-06,96511182,34368357,12174566,1508524,0
Italy,2023-08-07,96511203,34368358,12174566,1508524,0
Italy,2023-08-08,96511238,34368363,12174566,1508524,0
Italy,2023-08-09,96511265,34368368,12174566,1508524,0
Italy,2023-08-10,96511292,34368369,12174566,1508524,0
Italy,2023-08-11,96511323,34368369,12174566,1508524,0
Italy,2023-08-12,96511325,34368369,12174566,1508524,0
Italy,2023-08-13,96511327,34368369,12174566,1508524,0
Italy,2023-08-14,96511329,34368369,12174566,1508524,0
Italy,2023-08-15,96511330,34368369,12174566,1508524,0
Italy,2023-08-16,96511346,34368370,12174566,1508524,0
Italy,2023-08-17,96511370,34368370,12174566,1508524,0
Italy,2023-08-18,96511397,34368370,12174566,1508524,0
Italy,2023-08-19,96511398,34368370,12174566,1508524,0
Italy,2023-08-20,96511407,34368370,12174566,1508524,0
Italy,2023-08-21,96511416,34368371,12174566,1508524,0
Italy,2023-08-22,96511459,34368371,12174566,1508524,0
Italy,2023-08-23,96511488,34368372,12174566,1508524,0
Italy,2023-08-24,96511508,34368373,12174566,1508524,0
Italy,2023-08-25,96511550,34368373,12174566,1508524,0
Italy,2023-08-26,96511568,34368373,12174566,1508524,0
Italy,2023-08-27,96511588,34368373,12174566,1508524,0
Italy,2023-08-28,96511609,34368374,12174566,1508524,0
Italy,2023-08-29,96511636,34368374,12174566,1508524,0
Italy,2023-08-30,96511694,34368375,12174566,1508524,0
Italy,2023-08-31,96511716,34368378,12174566,1508524,0
Italy,2023-09-01,96511731,34368378,12174566,1508524,0
Italy,2023-09-02,96511737,34368378,12174566,1508524,0
Italy,2023-09-03,96511746,34368379,12174566,1508524,0
Italy,2023-09-04,96511755,34368379,12174566,1508524,0
Italy,2023-09-05,96511807,34368380,12174566,1508524,0
Italy,2023-09-06,96511845,34368382,12174566,1508524,0
Italy,2023-09-07,96511865,34368383,12174566,1508524,0
Italy,2023-09-08,96511916,34368385,12174566,1508524,0
Italy,2023-09-09,96511926,34368386,12174566,1508524,0
Italy,2023-09-10,96511937,34368387,12174566,1508524,0
Italy,2023-09-11,96511949,34368388,12174566,1508524,0
Italy,2023-09-12,96512008,34368389,12174566,1508524,0
Italy,2023-09-13,96512101,34368390,12174566,1508524,0
Italy,2023-09-14,96512177,34368391,12174566,1508524,0
Italy,2023-09-15,96512255,34368392,12174566,1508524,0
Italy,2023-09-16,96512270,34368394,12174566,1508524,0
Italy,2023-09-17,96512271,34368394,12174566,1508524,0
Italy,2023-09-18,96512322,34368395,12174566,1508524,0
Italy,2023-09-19,96512377,34368395,12174566,1508524,0
Italy,2023-09-20,96512445,34368395,12174566,1508524,0
Italy,2023-09-21,96512518,34368396,12174566,1508524,0
Italy,2023-09-22,96512549,34368396,12174566,1508524,0
Italy,2023-09-23,96512557,34368396,12174566,1508524,0
Italy,2023-09-24,96512579,34368396,12174566,1508524,0
Italy,2023-09-25,96512601,34368397,12174566,1508524,0
Italy,2023-09-26,96512642,34368401,12174566,1508524,0
Italy,2023-09-27,96512713,34368405,12174566,1508524,0
Italy,2023-09-28,96512753,34368410,12174566,1508524,0
Italy,2023-09-29,96512788,34368411,12174566,1508524,0
Italy,2023-09-30,96512794,34368411,12174566,1508524,0
Italy,2023-10-01,96512800,34368411,12174566,1508524,0
Italy,2023-10-02,96512807,34368411,12174566,1508524,0
Italy,2023-10-03,96512812,34368411,12174566,1508524,0
Italy,2023-10-04,96512824,34368411,12174566,1508524,0
Italy,2023-10-05,96512828,34368411,12174566,1508524,0
Italy,2023-10-06,96512837,34368411,12174566,1508524,0
Italy,2023-10-07,96512838,34368411,12174566,1508524,0
Italy,2023-10-08,96512840,34368411,12174566,1508524,0
Italy,2023-10-09,96512842,34368411,12174566,1508524,0
Italy,2023-10-10,96512850,34368411,12174566,1508524,0
Italy,2023-10-11,96512864,34368412,12174566,1508524,0
Italy,2023-10-12,96512891,34368427,12174566,1508524,0
Italy,2023-10-13,96512894,34368427,12174566,1508524,0
Italy,2023-10-14,96512899,34368427,12174566,1508524,0
Italy,2023-10-15,96512904,34368427,12174566,1508524,0
Italy,2023-10-16,96512910,34368427,12174566,1508524,0
Italy,2023-10-17,96512917,34368427,12174566,1508524,0
Italy,2023-10-18,96512934,34368427,12174566,1508524,0
Italy,2023-10-19,96512964,34368427,12174566,1508524,0
Italy,2023-10-20,96512975,34368427,12174566,1508524,0
Italy,2023-10-21,96513005,34368427,12174566,1508524,0
Italy,2023-10-22,96513007,34368427,12174566,1508524,0
Italy,2023-10-23,96513023,34368427,12174566,1508524,0
Italy,2023-10-24,96513046,34368427,12174566,1508524,0
Italy,2023-10-25,96513099,34368427,12174566,1508524,0
Italy,2023-10-26,96513129,34368427,12174566,1508524,0
Italy,2023-10-27,96513196,34368427,12174566,1508524,0
Italy,2023-10-28,96513203,34368427,12174566,1508524,0
Italy,2023-10-29,96513218,34368427,12174566,1508524,0
Italy,2023-10-30,96513234,34368427,12174566,1508524,0
Italy,2023-10-31,96513270,34368427,12174566,1508524,0
Italy,2023-11-01,96513283,34368427,12174566,1508524,0
Italy,2023-11-02,96513296,34368427,12174566,1508524,0
Italy,2023-11-03,96513337,34368427,12174566,1508524,0
Italy,2023-11-04,96513392,34368427,12174566,1508524,0
Italy,2023-11-05,96513393,34368427,12174566,1508524,0
Italy,2023-11-06,96513412,34368427,12174566,1508524,0
Italy,2023-11-07,96513441,34368427,12174566,1508524,0
Italy,2023-11-08,96513496,34368427,12174566,1508524,0
Italy,2023-11-09,96513551,34368427,12174566,1508524,0
Italy,2023-11-10,96513609,34368427,12174566,1508524,0
Italy,2023-11-11,96513643,34368427,12174566,1508524,0
Italy,2023-11-12,96513645,34368427,12174566,1508524,0
Italy,2023-11-13,96513674,34368427,12174566,1508524,0
Italy,2023-11-14,96513713,34368427,12174566,1508525,0
Italy,2023-11-15,96513758,34368427,12174566,1508525,0
Italy,2023-11-16,96513783,34368428,12174566,1508525,0
Italy,2023-11-17,96513783,34368428,12174566,1508525,0
Italy,2023-11-18,96513783,34368428,12174566,1508525,0
Italy,2023-11-19,96513783,34368428,12174566,1508525,0
Italy,2023-11-20,96513783,34368428,12174566,1508525,0
Italy,2023-11-21,96513783,34368428,12174566,1508525,0
Italy,2023-11-22,96513783,34368428,12174566,1508525,0
Italy,2023-11-23,96513783,34368428,12174566,1508525,0
Italy,2023-11-24,96513783,34368428,12174566,1508525,0
Italy,2023-11-25,96513783,34368428,12174566,1508525,0
Italy,2023-11-26,96513783,34368428,12174566,1508525,0
Italy,2023-11-27,96513783,34368428,12174566,1508525,0
Italy,2023-11-28,96513783,34368428,12174566,1508525,0
Italy,2023-11-29,96513783,34368428,12174566,1508525,0
Italy,2023-11-30,96513783,34368428,12174566,1508525,0
Italy,2023-12-01,96513783,34368428,12174566,1508525,0
Italy,2023-12-02,96513783,34368428,12174566,1508525,0
Italy,2023-12-03,96513783,34368428,12174566,1508525,0
Italy,2023-12-04,96513783,34368428,12174566,1508525,0
Italy,2023-12-05,96513783,34368428,12174566,1508525,0
Italy,2023-12-06,96513783,34368428,12174566,1508525,0
Italy,2023-12-07,96513783,34368428,12174566,1508525,0
Italy,2023-12-08,96513783,34368428,12174566,1508525,0
Italy,2023-12-09,96513783,34368428,12174566,1508525,0
Italy,2023-12-10,96513783,34368428,12174566,1508525,0
Italy,2023-12-11,96513783,34368428,12174566,1508525,0
Italy,2023-12-12,96513783,34368428,12174566,1508525,0
Italy,2023-12-13,96513783,34368428,12174566,1508525,0
Italy,2023-12-14,96513783,34368428,12174566,1508525,0
Italy,2023-12-15,96513783,34368428,12174566,1508525,0
Italy,2023-12-16,96513783,34368428,12174566,1508525,0
Italy,2023-12-17,96513783,34368428,12174566,1508525,0
Italy,2023-12-18,96513783,34368428,12174566,1508525,0
Italy,2023-12-19,96513783,34368428,12174566,1508525,0
Italy,2023-12-20,96513783,34368428,12174566,1508525,0
Italy,2023-12-21,96513783,34368428,12174566,1508525,0
Italy,2023-12-22,96513783,34368428,12174566,1508525,0
Italy,2023-12-23,96513783,34368428,12174566,1508525,0
Italy,2023-12-24,96513783,34368428,12174566,1508525,0
Italy,2023-12-25,96513783,34368428,12174566,1508525,0
Italy,2023-12-26,96513783,34368428,12174566,1508525,0
Italy,2023-12-27,96513783,34368428,12174566,1508525,0
Italy,2023-12-28,96513783,34368428,12174566,1508525,0
Italy,2023-12-29,96513783,34368428,12174566,1508525,0
Italy,2023-12-30,96513783,34368428,12174566,1508525,0
Italy,2023-12-31,96513783,34368428,12174566,1508525,0
Italy,2024-01-01,96513783,34368428,12174566,1508525,0
Italy,2024-01-02,96513783,34368428,12174566,1508525,0
Italy,2024-01-03,96513783,34368428,12174566,1508525,0
Italy,2024-01-04,96513783,34368428,12174566,1508525,0
Italy,2024-01-05,96513783,34368428,12174566,1508525,0
Italy,2024-01-06,96513783,34368428,12174566,1508525,0
Italy,2024-01-07,96513783,34368428,12174566,1508525,0
Italy,2024-01-08,96513783,34368428,12174566,1508525,0
Italy,2024-01-09,96513783,34368428,12174566,1508525,0
Italy,2024-01-10,96513783,34368428,12174566,1508525,0
Italy,2024-01-11,96513783,34368428,12174566,1508525,0
Italy,2024-01-12,96513783,34368428,12174566,1508525,0
Italy,2024-01-13,96513783,34368428,12174566,1508525,0
Italy,2024-01-14,96513783,34368428,12174566,1508525,0
Italy,2024-01-15,96513783,34368428,12174566,1508525,0
Italy,2024-01-16,96513783,34368428,12174566,1508525,0
Italy,2024-01-17,96513783,34368428,12174566,1508525,0
Italy,2024-01-18,96513783,34368428,12174566,1508525,0
Italy,2024-01-19,96513783,34368428,12174566,1508525,0
Italy,2024-01-20,96513783,34368428,12174566,1508525,0
Italy,2024-01-21,96513783,34368428,12174566,1508525,0
Italy,2024-01-22,96513783,34368428,12174566,1508525,0
Italy,2024-01-23,96513783,34368428,12174566,1508525,0
Italy,2024-01-24,96513783,34368428,12174566,1508525,0
Italy,2024-01-25,96513783,34368428,12174566,1508525,0
Italy,2024-01-26,96513783,34368428,12174566,1508525,0
Italy,2024-01-27,96513783,34368428,12174566,1508525,0
Italy,2024-01-28,96513783,34368428,12174566,1508525,0
Italy,2024-01-29,96513783,34368428,12174566,1508525,0
Italy,2024-01-30,96513783,34368428,12174566,1508525,0
Italy,2024-01-31,96513783,34368428,12174566,1508525,0
Italy,2024-02-01,96513783,34368428,12174566,1508525,0
Italy,2024-02-02,96513783,34368428,12174566,1508525,0
Italy,2024-02-03,96513783,34368428,12174566,1508525,0
Italy,2024-02-04,96513783,34368428,12174566,1508525,0
Italy,2024-02-05,96513783,34368428,12174566,1508525,0
Italy,2024-02-06,96513783,34368428,12174566,1508525,0
Italy,2024-02-07,96513783,34368428,12174566,1508525,0
Italy,2024-02-08,96513783,34368428,12174566,1508525,0
Italy,2024-02-09,96513783,34368428,12174566,1508525,0
Italy,2024-02-10,96513783,34368428,12174566,1508525,0
Italy,2024-02-11,96513783,34368428,12174566,1508525,0
Italy,2024-02-12,96513783,34368428,12174566,1508525,0
Italy,2024-02-13,96513783,34368428,12174566,1508525,0
Italy,2024-02-14,96513783,34368428,12174566,1508525,0
Italy,2024-02-15,96513783,34368428,12174566,1508525,0
Italy,2024-02-16,96513783,34368428,12174566,1508525,0
Italy,2024-02-17,96513783,34368428,12174566,1508525,0
Italy,2024-02-18,96513783,34368428,12174566,1508525,0
Italy,2024-02-19,96513783,34368428,12174566,1508525,0
Italy,2024-02-20,96513783,34368428,12174566,1508525,0
Italy,2024-02-21,96513783,34368428,12174566,1508525,0
Italy,2024-02-22,96513783,34368428,12174566,1508525,0
Italy,2024-02-23,96513783,34368428,12174566,1508525,0
Italy,2024-02-24,96513783,34368428,12174566,1508525,0
Italy,2024-02-25,96513783,34368428,12174566,1508525,0
Italy,2024-02-26,96513783,34368428,12174566,1508525,0
Italy,2024-02-27,96513783,34368428,12174566,1508525,0
Italy,2024-02-28,96513783,34368428,12174566,1508525,0
Italy,2024-02-29,96513783,34368428,12174566,1508525,0
Italy,2024-03-01,96513783,34368428,12174566,1508525,0
Italy,2024-03-02,96513783,34368428,12174566,1508525,0
Italy,2024-03-03,96513783,34368428,12174566,1508525,0
Italy,2024-03-04,96513783,34368428,12174566,1508525,0
Italy,2024-03-05,96513783,34368428,12174566,1508525,0
Italy,2024-03-06,96513783,34368428,12174566,1508525,0
Italy,2024-03-07,96513783,34368428,12174566,1508525,0
Italy,2024-03-08,96513783,34368428,12174566,1508525,0
Italy,2024-03-09,96513783,34368428,12174566,1508525,0
Italy,2024-03-10,96513783,34368428,12174566,1508525,0
Italy,2024-03-11,96513783,34368428,12174566,1508525,0
Italy,2024-03-12,96513783,34368428,12174566,1508525,0
Italy,2024-03-13,96513783,34368428,12174566,1508525,0
Italy,2024-03-14,96513783,34368428,12174566,1508525,0
Italy,2024-03-15,96513783,34368428,12174566,1508525,0
Italy,2024-03-16,96513783,34368428,12174566,1508525,0
Italy,2024-03-17,96513783,34368428,12174566,1508525,0
Italy,2024-03-18,96513783,34368428,12174566,1508525,0
Italy,2024-03-19,96513783,34368428,12174566,1508525,0
Italy,2024-03-20,96513783,34368428,12174566,1508525,0
Italy,2024-03-21,96513783,34368428,12174566,1508525,0
Italy,2024-03-22,96513783,34368428,12174566,1508525,0
Italy,2024-03-23,96513783,34368428,12174566,1508525,0
Italy,2024-03-24,96513783,34368428,12174566,1508525,0
Italy,2024-03-25,96513783,34368428,12174566,1508525,0
Italy,2024-03-26,96513783,34368428,12174566,1508525,0
Italy,2024-03-27,96513783,34368428,12174566,1508525,0
Italy,2024-03-28,96513783,34368428,12174566,1508525,0
Italy,2024-03-29,96513783,34368428,12174566,1508525,0
Italy,2024-03-30,96513783,34368428,12174566,1508525,0
Italy,2024-03-31,96513783,34368428,12174566,1508525,0
Italy,2024-04-01,96513783,34368428,12174566,1508525,0
Italy,2024-04-02,96513783,34368428,12174566,1508525,0
Italy,2024-04-03,96513783,34368428,12174566,1508525,0
Italy,2024-04-04,96513783,34368428,12174566,1508525,0
Italy,2024-04-05,96513783,34368428,12174566,1508525,0
Italy,2024-04-06,96513783,34368428,12174566,1508525,0
Italy,2024-04-07,96513783,34368428,12174566,1508525,0
Italy,2024-04-08,96513783,34368428,12174566,1508525,0
Italy,2024-04-09,96513783,34368428,12174566,1508525,0
Italy,2024-04-10,96513783,34368428,12174566,1508525,0
Italy,2024-04-11,96513783,34368428,12174566,1508525,0
Italy,2024-04-12,96513783,34368428,12174566,1508525,0
Italy,2024-04-13,96513783,34368428,12174566,1508525,0
Italy,2024-04-14,96513783,34368428,12174566,1508525,0
Italy,2024-04-15,96513783,34368428,12174566,1508525,0
Italy,2024-04-16,96513783,34368428,12174566,1508525,0
Italy,2024-04-17,96513783,34368428,12174566,1508525,0
Italy,2024-04-18,96513783,34368428,12174566,1508525,0
Italy,2024-04-19,96513783,34368428,12174566,1508525,0
Italy,2024-04-20,96513783,34368428,12174566,1508525,0
Italy,2024-04-21,96513783,34368428,12174566,1508525,0
Italy,2024-04-22,96513783,34368428,12174566,1508525,0
Italy,2024-04-23,96513783,34368428,12174566,1508525,0
Italy,2024-04-24,96513783,34368428,12174566,1508525,0
Italy,2024-04-25,96513783,34368428,12174566,1508525,0
Italy,2024-04-26,96513783,34368428,12174566,1508525,0
Italy,2024-04-27,96513783,34368428,12174566,1508525,0
Italy,2024-04-28,96513783,34368428,12174566,1508525,0
Italy,2024-04-29,96513783,34368428,12174566,1508525,0
Italy,2024-04-30,96513783,34368428,12174566,1508525,0
Italy,2024-05-01,96513783,34368428,12174566,1508525,0
Italy,2024-05-02,96513783,34368428,12174566,1508525,0
Italy,2024-05-03,96513783,34368428,12174566,1508525,0
Italy,2024-05-04,96513783,34368428,12174566,1508525,0
Italy,2024-05-05,96513783,34368428,12174566,1508525,0
Italy,2024-05-06,96513783,34368428,12174566,1508525,0
Italy,2024-05-07,96513783,34368428,12174566,1508525,0
Italy,2024-05-08,96513783,34368428,12174566,1508525,0
Italy,2024-05-09,96513783,34368428,12174566,1508525,0
Italy,2024-05-10,96513783,34368428,12174566,1508525,0
Italy,2024-05-11,96513783,34368428,12174566,1508525,0
Italy,2024-05-12,96513783,34368428,12174566,1508525,0
Italy,2024-05-13,96513783,34368428,12174566,1508525,0
Italy,2024-05-14,96513783,34368428,12174566,1508525,0
Italy,2024-05-15,96513783,34368428,12174566,1508525,0
Italy,2024-05-16,96513783,34368428,12174566,1508525,0
Italy,2024-05-17,96513783,34368428,12174566,1508525,0
Italy,2024-05-18,96513783,34368428,12174566,1508525,0
Italy,2024-05-19,96513783,34368428,12174566,1508525,0
Italy,2024-05-20,96513783,34368428,12174566,1508525,0
Italy,2024-05-21,96513783,34368428,12174566,1508525,0
Italy,2024-05-22,96513783,34368428,12174566,1508525,0
Italy,2024-05-23,96513783,34368428,12174566,1508525,0
Italy,2024-05-24,96513783,34368428,12174566,1508525,0
Italy,2024-05-25,96513783,34368428,12174566,1508525,0
Italy,2024-05-26,96513783,34368428,12174566,1508525,0
Italy,2024-05-27,96513783,34368428,12174566,1508525,0
Italy,2024-05-28,96513783,34368428,12174566,1508525,0
Italy,2024-05-29,96513783,34368428,12174566,1508525,0
Italy,2024-05-30,96513783,34368428,12174566,1508525,0
Italy,2024-05-31,96513783,34368428,12174566,1508525,0
Italy,2024-06-01,96513783,34368428,12174566,1508525,0
Italy,2024-06-02,96513783,34368428,12174566,1508525,0
Italy,2024-06-03,96513783,34368428,12174566,1508525,0
Italy,2024-06-04,96513783,34368428,12174566,1508525,0
Italy,2024-06-05,96513783,34368428,12174566,1508525,0
Italy,2024-06-06,96513783,34368428,12174566,1508525,0
Italy,2024-06-07,96513783,34368428,12174566,1508525,0
Italy,2024-06-08,96513783,34368428,12174566,1508525,0
Italy,2024-06-09,96513783,34368428,12174566,1508525,0
Italy,2024-06-10,96513783,34368428,12174566,1508525,0
Italy,2024-06-11,96513783,34368428,12174566,1508525,0
Italy,2024-06-12,96513783,34368428,12174566,1508525,0
Italy,2024-06-13,96513783,34368428,12174566,1508525,0
Italy,2024-06-14,96513783,34368428,12174566,1508525,0
Italy,2024-06-15,96513783,34368428,12174566,1508525,0
Italy,2024-06-16,96513783,34368428,12174566,1508525,0
Italy,2024-06-17,96513783,34368428,12174566,1508525,0
Italy,2024-06-18,96513783,34368428,12174566,1508525,0
Italy,2024-06-19,96513783,34368428,12174566,1508525,0
Italy,2024-06-20,96513783,34368428,12174566,1508525,0
Italy,2024-06-21,96513783,34368428,12174566,1508525,0
Italy,2024-06-22,96513783,34368428,12174566,1508525,0
Italy,2024-06-23,96513783,34368428,12174566,1508525,0
Italy,2024-06-24,96513783,34368428,12174566,1508525,0
Italy,2024-06-25,96513783,34368428,12174566,1508525,0
Italy,2024-06-26,96513783,34368428,12174566,1508525,0
Italy,2024-06-27,96513783,34368428,12174566,1508525,0
Italy,2024-06-28,96513783,34368428,12174566,1508525,0
Italy,2024-06-29,96513783,34368428,12174566,1508525,0
Italy,2024-06-30,96513783,34368428,12174566,1508525,0
Italy,2024-07-01,96513783,34368428,12174566,1508525,0
Italy,2024-07-02,96513783,34368428,12174566,1508525,0
Italy,2024-07-03,96513783,34368428,12174566,1508525,0
Italy,2024-07-04,96513783,34368428,12174566,1508525,0
Italy,2024-07-05,96513783,34368428,12174566,1508525,0
Italy,2024-07-06,96513783,34368428,12174566,1508525,0
Italy,2024-07-07,96513783,34368428,12174566,1508525,0
Italy,2024-07-08,96513783,34368428,12174566,1508525,0
Italy,2024-07-09,96513783,34368428,12174566,1508525,0
Italy,2024-07-10,96513783,34368428,12174566,1508525,0
Italy,2024-07-11,96513783,34368428,12174566,1508525,0
Italy,2024-07-12,96513783,34368428,12174566,1508525,0
Italy,2024-07-13,96513783,34368428,12174566,1508525,0
Italy,2024-07-14,96513783,34368428,12174566,1508525,0
Italy,2024-07-15,96513783,34368428,12174566,1508525,0
Italy,2024-07-16,96513783,34368428,12174566,1508525,0
Italy,2024-07-17,96513783,34368428,12174566,1508525,0
